date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
09.2015,w,COL,82,18.06.2000,43.70,0,61,61,57,59,1,143,1,BERRIO ZULUAGA Manuela Andrea,78,1,82,*82,44,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,VEN,77,18.03.2000,43.55,1,59,59,55,58,3,136,2,QUINTANA MENDOZA Rosielis Coromoto,70,2,77,74,44,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,MEX,70,03.11.2001,43.60,2,60,60,55,*59,2,130,3,BORREGO PALACIOS Irene Esmeralda,67,3,*75,70,44,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,NCA,67,03.07.1998,43.40,3,50,50,46,48,5,117,4,NAVARRO MEJIA Maria Alejandra,63,4,*70,67,44,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,ECU,62,18.12.1999,43.80,4,53,53,*50,50,4,115,7,CUERO AYOVI Jerika Dayana,62,5,*67,*67,44,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,PER,64,18.12.1999,43.25,5,47,*50,44,47,7,111,5,LAHUANAMPA CASTILLO Melina Alicia,60,6,64,*64,44,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,PER,62,12.10.2002,42.95,6,48,48,43,46,6,110,6,LAHUANAMPA CASTILLO Lourdes M.,55,7,62,60,44,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,CRC,50,08.01.1999,44.00,7,40,*45,*38,40,8,90,8,ARAYA SOLANO Melison Dayhana,50,8,*55,*55,44,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,BRA,90,31.01.1998,47.30,8,75,*78,72,75,1,165,1,OLIVEIRA MADEIRA Luana,85,1,90,*88,48,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,COL,90,04.05.2000,47.50,9,71,71,*63,67,2,161,2,SINISTERRA TORRES Yenny,87,2,*91,90,48,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,PER,89,04.02.1998,46.40,10,63,63,*60,60,5,152,3,CUEVA URIBE Fiorella Francesca,84,3,89,87,48,PAN-AMERICAN YOUTH CHAMPIONSHIPS
09.2015,w,USA,84,07.07.1998,47.30,11,68,*70,65,68,3,152,5,SEEGERT Megan Marie,84,4,*87,84,48,PAN-AMERICAN YOUTH CHAMPIONSHIPS
