date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
07.2015,w,MAD,70,15.11.1998,46.55,0,50,*58,50,*58,1,120,1,RATSIRAVOLATIANA Malalaniaina,*60,1,70,60,48,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,w,MAR,50,01.07.2000,47.09,1,40,*44,36,40,2,90,2,KANOUNI Oumaima,45,2,*53,50,48,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,w,CMR,45,22.03.2000,47.83,2,39,*43,35,39,3,84,3,MAZOU Soulbama,45,3,*53,*52,48,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,RSA,90,17.11.2000,48.81,3,70,*72,65,70,1,160,1,ENRIQUE Christians,85,1,*93,90,50,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,KEN,60,18.10.1999,48.30,4,45,*55,40,45,2,105,2,OCHOMA Benjamin Osiemo,50,2,60,55,50,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,UGA,35,07.01.2002,40.60,5,30,30,26,28,3,65,3,HAMDAN Lutaaya,*35,3,*40,35,50,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,w,CMR,55,16.01.2002,53.00,6,40,*45,35,40,1,95,1,PRUDENCE Tsuanyo,45,1,*60,55,53,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,CMR,101,14.08.1999,55.43,7,65,*72,65,*70,1,166,1,HABOUBAKAR Siddiki,95,1,101,*100,56,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,w,MAR,65,08.01.2000,55.36,8,55,*60,50,55,1,120,1,JERNANE Soukaina,55,1,*70,65,58,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,w,MAD,69,28.12.1998,60.60,9,60,60,54,*58,1,129,2,NY ANJARA FITIAVANA Julie Tatianah,65,1,69,*68,63,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,w,CMR,71,24.01.1999,62.54,10,56,56,47,52,3,127,1,EYENGA MBOOSI Jeanne Gaelle,63,2,71,67,63,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,w,MAR,61,14.11.1998,61.38,11,58,*62,52,58,2,119,3,EL MEDINI Soukaina,*61,3,*66,61,63,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,CMR,130,16.03.1998,68.69,12,110,*115,105,110,1,240,1,LONGO NJOH Antoine William,*125,1,130,*130,69,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,CMR,110,15.10.1998,68.70,13,95,95,85,90,2,205,2,THIBAUT Abeussa,110,2,*130,*130,69,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,w,CMR,---,25.05.1998,66.67,14,---,---,---,---,---,0,---,BERGO Nkal,---,---,---,---,69,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,KEN,---,16.06.1999,67.66,15,75,*80,75,*80,3,0,---,MAKUMBI Benjamin,*95,---,---,---,69,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,CMR,153,13.02.1999,76.52,16,115,*120,110,115,1,268,1,NJOYA Ahmed Valdy,142,1,153,147,77,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,KEN,102,23.10.1999,71.30,17,82,82,*75,75,2,184,2,OTHIENO Geodfrey,97,2,*106,102,77,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,LBA,100,16.04.2000,72.16,18,80,*85,75,80,3,180,3,ABUZRIBA Ahmed,97,3,*105,100,77,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,MAR,146,18.08.1998,81.94,19,115,*121,115,*120,1,261,1,MOUM Hicham,140,1,*150,146,85,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,m,UGA,110,03.03.1998,82.01,20,85,85,75,80,2,195,2,SAAD Maganda,105,2,110,*110,85,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,w,RSA,97,14.11.2000,109.60,21,77,77,70,75,1,174,1,DANIELS Lamees,92,1,*100,97,p69,AFRICAN YOUTH CHAMPIONSHIPS
07.2015,w,CMR,94,01.08.1998,79.04,22,76,76,*71,72,2,170,2,DJIFACK MA-ATEMKEN ZOMGOUA Rayssa,86,2,*97,94,p69,AFRICAN YOUTH CHAMPIONSHIPS
