date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
10.2009,w,PUR,55,28.10.1996,43.98,0,42,42,35,40,---,97,---,GILYELIZ Guzman Perez,45,1,55,50,44,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,w,PUR,57,19.03.1994,46.64,1,47,*51,42,47,---,104,---,ORTIZ RIVERA Nelmilyes,52,1,*60,57,48,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,CHI,80,20.12.1994,47.08,2,62,62,*60,*62,---,142,---,GONZALEZ SOTOMAYOR Alejandro,75,1,*85,80,50,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,PUR,65,30.11.1997,43.74,3,53,53,45,50,---,118,---,GUZMAN PEREZ Bryan Gilberto,55,2,65,60,50,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,PUR,41,23.10.1998,45.60,4,32,32,28,31,---,73,---,RODRIGUEZ CORTES Yabdiell,38,3,*43,41,50,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,w,PUR,53,08.03.1996,51.76,5,38,*40,35,38,---,91,---,SYLVIA Lebron Flores,45,1,53,50,53,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,w,PUR,41,24.10.1995,51.20,6,30,*34,30,*34,---,71,---,VERONICA Munoz,38,2,*43,41,53,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,BAR,95,12.06.1994,55.72,7,70,70,*65,65,---,165,---,APPLEWHAITE Altmark Sir Henry,85,1,95,90,56,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,PUR,94,01.09.1995,55.82,8,71,71,*65,65,---,165,---,LUIS Lebron Colon,82,2,94,90,56,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,w,PUR,65,19.06.1994,57.60,9,50,*52,45,50,---,115,---,VELEZ RESTO Ashleym,60,1,*70,65,58,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,CHI,105,26.09.1995,61.78,10,90,90,80,85,---,195,---,LOPEZ FARIAS Bastian Andres,*95,1,105,100,62,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,PUR,87,12.12.1994,56.92,11,70,*75,65,70,---,157,---,WILLIAM Aviles Cruz,80,2,87,*87,62,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,PUR,66,13.05.1996,57.90,12,53,53,47,50,---,119,---,EDWARD Viera,60,3,66,*65,62,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,w,PUR,75,23.11.1994,62.10,13,55,*60,55,*60,---,130,---,AIDYMAR Ramirez Cintron,65,1,75,70,63,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,BAR,100,03.04.1996,63.06,14,76,76,70,75,---,176,---,BEST Brien Anderson,90,1,100,95,69,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,w,PUR,45,31.01.1994,68.00,15,40,*45,40,*45,---,85,---,PAOLA Vidal,45,1,*50,*50,69,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,PUR,85,08.08.1994,64.86,16,75,75,65,70,---,160,---,ADRIAN Marte,85,2,*90,*90,69,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,PUR,105,30.06.1994,73.52,17,85,*90,75,85,---,190,---,SOTO IDELFONSO Juan Carlos,95,1,105,100,77,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,m,PUR,110,02.01.1994,94.00,18,95,*100,95,*100,---,205,---,ACOSTA Juan,*110,1,*115,110,94,PAN-AMERICAN YOUTHCHAMPIONSHIPS
10.2009,w,PUR,70,11.03.1994,82.78,19,55,55,*50,50,---,125,---,JULYNETTE Colon Reyes,65,1,*75,70,p69,PAN-AMERICAN YOUTHCHAMPIONSHIPS
