date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
01.2015,w,IND,73,20.05.1999,43.65,0,58,58,55,*58,1,131,1,MOHINI Chavan,*73,1,*76,73,44,17th ASIAN YOUTH CHAMPIONSHIPS
01.2015,w,BAN,65,11.07.1998,43.70,1,51,51,47,50,2,116,2,RESHMA Jahura Akter,60,2,*69,65,44,17th ASIAN YOUTH CHAMPIONSHIPS
01.2015,w,IRQ,56,15.05.1999,43.70,2,46,*48,46,*48,3,102,3,AL-SAEDI Najah Hashim Naser,55,3,*59,56,44,17th ASIAN YOUTH CHAMPIONSHIPS
01.2015,w,TPE,55,02.05.2000,42.55,3,44,*47,40,44,4,99,4,TSENG Ying-Shan,50,4,*58,55,44,17th ASIAN YOUTH CHAMPIONSHIPS
01.2015,w,IRQ,30,28.04.2000,43.85,4,30,---,25,30,5,60,5,ALNASRI Zahraa,30,5,*35,*35,44,17th ASIAN YOUTH CHAMPIONSHIPS
01.2015,w,TPE,70,01.12.1999,45.55,5,55,55,50,*55,1,125,1,FANG Wan-Ling,*62,1,70,62,48,17th ASIAN YOUTH CHAMPIONSHIPS
01.2015,m,KAZ,115,16.11.1998,49.65,6,93,93,85,89,1,208,1,SON Igor,104,1,115,108,50,17th ASIAN YOUTH CHAMPIONSHIPS
01.2015,m,PAK,101,01.01.1999,49.90,7,86,86,*84,84,2,187,2,BUTT Fahad Hussain,101,2,*105,*105,50,17th ASIAN YOUTH CHAMPIONSHIPS
01.2015,m,KGZ,100,01.10.2001,49.80,8,85,85,77,83,3,185,3,AITPEKOV Kadyrbek,100,3,*105,*105,50,17th ASIAN YOUTH CHAMPIONSHIPS
01.2015,m,IND,98,24.03.1999,48.85,9,84,84,78,82,4,182,4,YANGFO Gungte,*98,4,*105,98,50,17th ASIAN YOUTH CHAMPIONSHIPS
