date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
05.2014,W,FIJ,50,30.03.2001,41.50,0,40,* 43,35,40,1,90,1,MARETA Maria,50,1,* 54,* 54,44,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,W,PNG,35,18.05.2000,42.80,1,32,32,25,28,2,67,2,GAVERA Korema Marie,30,2,* 40,35,44,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,W,PNG,68,06.05.1998,47.35,2,52,52,45,50,1,120,1,OVIA Bea,60,1,68,64,48,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,M,PNG,70,27.10.1997,49.60,3,50,* 55,50,* 55,2,0.0,1,NOU John,60,---,70,65,50,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,M,PNG,65,01.07.1998,46.40,4,60,* 65,55,60,1,0.0,2,HENI Lohia,60,---,* 70,65,50,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,W,FIJ,72,18.02.1998,52.25,5,60,60,53,57,1,132,1,SAGONE Ulina Tinaiadivila,67,1,* 76,72,53,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,W,PNG,63,25.02.1999,51.85,6,52,52,48,* 52,2,115,2,TOUA Konio,60,2,63,* 63,53,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,W,FIJ,45,28.04.2000,52.20,7,30,* 40,30,* 40,3,75,3,KAI Katerina,45,3,* 55,* 55,53,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,M,KIR,96,09.02.1997,55.45,8,76,76,65,70,1,172,1,KATOATAU Ruben,85,1,96,90,56,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,M,PNG,90,16.09.1999,55.40,9,70,70,60,65,2,160,2,LOHIA Igo,85,2,* 95,90,56,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,M,FIJ,84,24.02.1999,55.70,10,67,* 75,60,67,3,151,3,SIMMONS Gabriel Sakiusa,75,3,84,80,56,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,M,NRU,80,18.07.1998,55.65,11,57,* 62,57,* 62,5,137,4,DEKARUBE Rayvon,70,4,80,75,56,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,M,PNG,70,10.06.1999,54.45,12,62,62,50,58,4,132,5,MEA Douglas Ao,65,5,70,* 70,56,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,M,FSM,55,26.09.1999,55.10,13,45,45,40,43,6,100,6,TAMAN Marcellus F.,50,6,* 57,55,56,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,W,PNG,63,21.01.2000,54.90,14,51,51,48,* 51,1,114,1,FRANK Helen Taisi,60,1,* 65,63,58,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,W,PNG,59,01.01.2000,54.20,15,40,* 45,40,* 45,2,99,2,DAYAN Millen,50,2,59,58,58,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,M,FIJ,105,12.03.1997,60.25,16,85,* 90,85,* 90,1,190,1,QAQA Poama,105,1,*110,*110,62,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
05.2014,M,PNG,75,04.01.1999,60.50,17,65,65,55,60,2,140,2,PUKA Nou,70,2,* 80,75,62,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
