date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
09.2009,w,TUR,92,23.02.1992,43.67,0,77,77,65,73,---,169,---,OKUR Saziye,86,1,92,90,44,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,w,ROU,72,10.05.1995,43.65,1,59,59,55,57,---,131,---,TOMA Loredana-Elena,70,2,72,*72,44,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,w,RUS,71,01.01.1992,43.81,2,56,56,51,53,---,127,---,VLASOVA Ekaterina,63,3,71,67,44,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,w,GBR,---,12.12.1992,42.26,3,51,*52,48,51,---,0,---,POWELL Hannah Louise,*68,---,*68,*68,44,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,w,RUS,75,05.10.1995,47.94,4,66,66,60,64,---,141,---,MAKSIMOVA Kseniia,70,1,75,*75,48,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,w,ARM,76,04.01.1995,47.63,5,60,*63,60,*63,---,136,---,YAYLYAN Izabella,71,2,76,75,48,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,w,POL,73,12.07.1993,47.74,6,60,*61,58,60,---,133,---,SROKA Paulina,71,3,*75,73,48,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,w,FRA,73,30.05.1992,47.29,7,58,*60,56,58,---,131,---,BONNAAMANT Sophie,71,4,*75,73,48,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,w,ESP,74,13.08.1993,47.50,8,56,*59,53,56,---,130,---,BARRERA BELARDI Alba Cecilia,70,5,74,*73,48,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,w,TUR,74,27.03.1992,47.29,9,53,*59,53,*58,---,127,---,DEMIREL Hacer,70,6,*75,74,48,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,w,ESP,65,10.12.1994,47.17,10,56,*59,53,56,---,121,---,HERNANDEZ MARTIN Atenery,*65,7,65,*65,48,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,m,BUL,110,13.12.1993,49.84,11,91,91,85,89,---,201,---,MATSAROV Stefan Vasilev,103,1,*116,110,50,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,m,BUL,103,30.03.1994,49.70,12,90,90,85,*90,---,193,---,HRISTOV Valentin Snezhev,103,2,*111,*111,50,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,m,TUR,104,10.09.1992,49.29,13,84,84,78,82,---,188,---,TETIK Sinan,99,3,104,*104,50,EUROPEAN YOUTH CHAMPIONSHIPS
09.2009,m,BLR,103,07.01.1994,49.77,14,85,85,79,83,---,188,---,KLIM Ivan,98,4,103,*103,50,EUROPEAN YOUTH CHAMPIONSHIPS
