date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
05.2011,w,INA,85,01.01.1997,47.26,0,65,0.0,0.0,0.0,---,150,---,ULLY Sari,0.0,1,0.0,0.0,48,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,79,29.03.1978,47.88,1,62,0.0,0.0,0.0,---,141,---,LEE Vivian,0.0,2,0.0,0.0,48,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,PNG,75,23.11.1987,45.56,2,58,0.0,0.0,0.0,---,133,---,HARE Kathleen,0.0,3,0.0,0.0,48,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,INA,72,01.01.1996,46.40,3,55,0.0,0.0,0.0,---,127,---,DESI Rahayu,0.0,4,0.0,0.0,48,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,INA,55,03.10.1996,46.30,4,50,0.0,0.0,0.0,---,105,---,INDRIYANI Lisa,0.0,5,0.0,0.0,48,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,52,01.01.1999,46.80,5,37,0.0,0.0,0.0,---,89,---,DAVIS Tiarna,0.0,6,0.0,0.0,48,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,47,01.01.1997,42.08,6,33,0.0,0.0,0.0,---,80,---,DAVIS Nakieta,0.0,7,0.0,0.0,48,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,83,12.12.1989,52.28,7,66,0.0,0.0,0.0,---,149,---,BE Socheata,0.0,1,0.0,0.0,53,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,PNG,75,27.09.1992,52.44,8,58,0.0,0.0,0.0,---,133,---,DOGODO Hitolo,0.0,2,0.0,0.0,53,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,PNG,71,14.09.1986,51.96,9,57,0.0,0.0,0.0,---,128,---,KIMBU Gloria,0.0,3,0.0,0.0,53,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,INA,63,01.01.1997,50.62,10,55,0.0,0.0,0.0,---,118,---,ANNISA NUR PERMATA Sari,0.0,4,0.0,0.0,53,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,58,16.05.1997,52.14,11,41,0.0,0.0,0.0,---,99,---,COWEN Sophie,0.0,5,0.0,0.0,53,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,53,09.12.1994,52.50,12,40,0.0,0.0,0.0,---,93,---,STUART Kara,0.0,6,0.0,0.0,53,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,FIJ,123,25.03.1990,55.68,13,95,0.0,0.0,0.0,---,218,---,TULO Manueli,0.0,1,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,NRU,120,02.03.1994,55.64,14,97,0.0,0.0,0.0,---,217,---,BRECHTEFELD Elson,0.0,2,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,INA,115,01.01.1995,55.94,15,92,0.0,0.0,0.0,---,207,---,BAGUS Danu Sputra,0.0,3,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,AUS,100,01.01.1991,55.68,16,78,0.0,0.0,0.0,---,178,---,HOCKINS David,0.0,4,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,PNG,104,31.10.1984,55.38,17,70,0.0,0.0,0.0,---,174,---,LOLO Raygori,0.0,5,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,PNG,97,12.09.1996,54.64,18,70,0.0,0.0,0.0,---,167,---,OALA Fred Karoho,0.0,6,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,AUS,72,19.08.1996,53.80,19,56,0.0,0.0,0.0,---,128,---,RANA Bassel Amjad,0.0,7,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,AUS,72,29.06.1996,48.72,20,52,0.0,0.0,0.0,---,124,---,NORMAN James Sahutta,0.0,8,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,AUS,68,01.01.1992,48.92,21,55,0.0,0.0,0.0,---,123,---,WU Josh,0.0,9,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,AUS,70,02.09.1995,50.90,22,53,0.0,0.0,0.0,---,123,---,ELESIN Boris,0.0,10,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,NZL,60,17.04.1997,44.48,23,48,0.0,0.0,0.0,---,108,---,MOSS Cameron,0.0,11,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,INA,---,01.01.1995,55.44,24,90,0.0,0.0,0.0,---,0,---,ARFAN Poretoka,0.0,---,0.0,0.0,56,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,98,15.11.1982,57.88,25,78,0.0,0.0,0.0,---,176,---,LEE Seen,0.0,1,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,96,02.09.1987,54.64,26,77,0.0,0.0,0.0,---,173,---,YAMASAKI Erika Yuriko Iris,0.0,2,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,FIJ,87,27.04.1990,57.02,27,65,0.0,0.0,0.0,---,152,---,LIKU Maria,0.0,3,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,INA,80,03.06.1995,56.68,28,65,0.0,0.0,0.0,---,145,---,PERMATASARI Diah Ayu,0.0,4,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,70,22.10.1992,57.90,29,70,0.0,0.0,0.0,---,140,---,SHEPPARD Bianca,0.0,5,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,PNG,75,05.11.1992,57.02,30,58,0.0,0.0,0.0,---,133,---,KASSMAN Monalisa Naime,0.0,6,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,75,10.04.1994,55.04,31,56,0.0,0.0,0.0,---,131,---,MULLINS Andrea,0.0,7,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,INA,75,01.01.1994,57.32,32,55,0.0,0.0,0.0,---,130,---,MEDLAMEN Amelia,0.0,8,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,72,08.04.1993,57.76,33,54,0.0,0.0,0.0,---,126,---,WU Kirsten,0.0,9,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,AUS,63,01.01.1994,57.34,34,53,0.0,0.0,0.0,---,116,---,BE Reachny,0.0,10,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,w,TLS,45,21.08.1984,56.80,35,35,0.0,0.0,0.0,---,80,---,TILMAN Agostinha,0.0,11,0.0,0.0,58,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,CHN,145,01.01.1991,60.15,36,114,0.0,0.0,0.0,---,259,---,ZHONGSHUANG Wu,0.0,1,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,FSM,144,28.09.1978,61.80,37,110,0.0,0.0,0.0,---,254,---,MINGINFEL Manuel,0.0,2,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,AUS,140,16.02.1988,60.95,38,113,0.0,0.0,0.0,---,253,---,BE Vannara,0.0,3,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,TUV,125,15.04.1991,61.40,39,105,0.0,0.0,0.0,---,230,---,LAPUA Lapua Tuau,0.0,4,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,PNG,130,15.04.1990,60.65,40,95,0.0,0.0,0.0,---,225,---,BARU Morea,0.0,5,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,TUV,128,23.11.1988,61.30,41,95,0.0,0.0,0.0,---,223,---,HAUMILI Ioane,0.0,6,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,FIJ,125,14.12.1987,61.65,42,95,0.0,0.0,0.0,---,220,---,TIKODELAIMATUKU Tui Moce,0.0,7,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,INA,122,01.01.1992,60.75,43,95,0.0,0.0,0.0,---,217,---,STEPANUS Lakka,0.0,8,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,NZL,121,13.11.1991,61.40,44,95,0.0,0.0,0.0,---,216,---,VILLALON Vester,0.0,9,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,AUS,108,01.01.1991,60.95,45,95,0.0,0.0,0.0,---,203,---,CLARK Scott,0.0,10,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
05.2011,m,AUS,95,01.01.1970,59.18,46,75,0.0,0.0,0.0,---,170,---,WALKER Graham,0.0,11,0.0,0.0,62,ARAFURA GAMES AND OCEANIA CHAMPIONSHIPS
