date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
06.2015,W,CHN,113,22.01.1998,47.64,0,92,92,81,89,1,205,2,JIANG Huihua,105,1,113,110,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,CHN,113,18.03.1997,47.52,1,91,91,80,88,2,204,1,HOU Zhihui,105,2,113,110,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,PRK,104,17.10.1997,47.24,2,77,77,73,* 77,3,181,3,RI Song Gum,100,3,*107,104,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,EGY,95,03.07.1996,47.94,3,70,* 75,70,* 75,8,165,4,AHMED Heba Saleh Mahmoud,90,4,*100,95,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,MEX,85,12.09.1996,47.62,4,74,74,70,* 74,4,159,9,DE LA HERRAN MARTINEZ Andrea,* 85,5,* 88,85,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,RUS,85,23.07.1996,47.44,5,73,73,68,71,5,158,8,RYZHOVA Daria,83,6,---,85,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,TUR,87,15.12.1998,47.60,6,70,70,64,68,7,157,6,KARAKOL Gamze,83,7,87,* 87,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,RUS,85,06.08.1996,47.68,7,71,* 74,71,* 74,6,156,10,MOKHINA Iana,* 85,8,* 89,85,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,MEX,89,10.11.1995,47.42,8,66,* 68,63,66,10,155,5,MUNOZ LOPEZ Viviana Izamar,85,9,* 91,89,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,JPN,87,18.07.1996,47.84,9,68,* 70,65,68,9,155,7,AJIMA Chiaki,84,10,87,* 87,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,UKR,83,08.04.1995,47.74,10,64,* 66,64,* 66,12,147,11,IEFIMCHUK Nadiia,83,11,* 88,* 88,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,TPE,81,16.04.1997,47.74,11,65,* 70,* 65,65,11,146,12,WANG Sheng-Han,78,12,* 84,81,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,TUR,78,01.01.1997,47.76,12,63,63,57,60,14,141,13,OKAN Sedef,73,13,78,76,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,POL,76,16.06.1995,47.60,13,63,63,60,62,13,139,15,KUCZMASZEWSKA Agnieszka Justyna,73,14,* 78,76,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,USA,77,12.03.1997,47.82,14,58,* 61,58,* 61,15,135,14,GOAD Sydney Rachelle,73,15,77,75,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,KOR,65,17.07.1997,47.88,15,---,* 55,* 55,* 55,---,0,16,LEE Seulgi,65,---,* 70,* 70,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,AUS,---,02.12.1999,47.82,16,54,* 57,* 54,54,16,0,---,JARRETT Hailee Nicole,* 70,---,* 70,* 70,48,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,CHN,115,18.12.1995,52.90,17,95,95,87,91,1,210,2,LIU Quan,110,1,*117,115,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,THA,115,14.06.1997,52.76,18,83,* 86,83,* 86,5,198,1,PAKKARATHA Rattanaphon,106,2,115,110,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,EGY,106,27.06.1995,52.88,19,83,* 85,79,83,7,189,3,IBRAHIM Basma Emad Gouda Mohamed,102,3,106,*106,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,VIE,102,17.12.1995,52.80,20,86,86,84,* 86,2,188,6,NGUYEN Thi Huong,102,4,*106,*106,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,COL,105,24.05.1995,52.80,21,83,83,* 83,* 83,6,188,4,BLANCO GONZALEZ Karool Karina,96,5,105,100,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,LAT,102,19.05.1998,52.70,22,85,85,80,83,3,187,5,KOHA Rebeka,98,6,*105,102,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,BRA,97,20.11.1995,52.12,23,83,83,76,80,4,180,8,LAURINDO MORAES Leticia Cristina,93,7,97,95,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,KAZ,101,28.08.1998,52.90,24,79,79,73,76,8,180,7,AULBEK Aigerim,95,8,101,98,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,RUS,96,30.09.1995,51.62,25,78,78,70,74,9,174,10,MUKHLYNINA  Alina,92,9,* 99,96,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,MEX,97,07.08.1995,52.86,26,75,75,72,* 75,12,172,9,PEREZ CASTILLO Edith Marlene,93,10,*100,97,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,IND,95,09.01.1996,52.22,27,76,* 78,72,76,10,171,11,KRISANI Pramila,* 95,11,*100,95,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,POL,85,12.07.1995,52.08,28,75,75,70,73,11,160,12,POLAKOWSKA Marlena Ewelina,80,12,85,83,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,CAN,83,01.08.1997,52.94,29,68,68,65,* 68,13,151,13,BARRETTE Cynthia,79,13,83,* 82,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,USA,82,22.07.1996,52.82,30,65,65,62,* 65,14,147,14,KOREN Shelby Coral,82,14,* 86,* 86,53,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,CHN,150,18.11.1997,55.86,31,126,*130,126,*127,2,276,1,MENG Cheng,150,1,*160,*160,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,THA,142,22.08.1995,55.72,32,126,126,116,120,1,268,4,KRUAITHONG Sinphet,*142,2,*146,142,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,ITA,145,16.01.1995,55.70,33,117,*120,114,117,3,262,3,SCARANTINO Mirco,140,3,*148,145,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,THA,146,10.02.1996,55.88,34,109,*111,106,109,6,255,2,MINGMOON Witoon,146,4,*151,*151,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,KOR,141,09.10.1996,55.82,35,110,*115,110,*115,5,251,5,KIM Young-Ho,135,5,141,*141,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,TUN,133,28.02.1996,55.32,36,110,110,105,*110,4,243,7,BOUHIJBHA Amine,*133,6,133,*133,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,ROU,136,11.07.1995,55.84,37,106,106,*103,103,7,242,6,CIOTOIU Ilie-Constantin,131,7,*140,136,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,COL,131,10.01.1997,55.42,38,105,*111,105,*110,8,236,8,HIGUITA BARRERA Luis Fernando,*131,8,*135,131,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,JPN,123,03.09.1996,55.54,39,93,93,* 90,90,11,216,9,CHINEN Hayato,120,9,*127,123,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,UKR,117,24.05.1999,55.86,40,99,99,91,96,10,216,10,SUKHOTSKYI Dmytro,110,10,*121,117,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,POL,110,22.03.1996,55.64,41,93,* 96,90,93,12,203,11,FRANCZYK Adrian Jozef,*109,11,110,*110,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,TUR,---,13.11.1996,55.80,42,103,*107,103,*107,9,0,---,MAZLUM Ferhat,*126,---,*126,*126,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,VIE,---,10.03.1995,55.44,43,---,*111,*110,*110,---,0,---,NGUYEN Van Viet,*135,---,*135,*135,56,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,THA,125,03.05.1995,57.64,44,105,105,100,103,1,230,2,SRISURAT Sukanya,120,1,*128,125,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,CHN,128,27.02.1995,57.94,45,96,*101,90,96,2,224,1,ZHOU Jun,120,2,128,125,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,PRK,115,05.07.1996,57.44,46,95,* 99,95,* 99,3,210,4,RIM Un Sim,115,3,*120,*120,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,TPE,116,29.04.1997,57.54,47,91,* 96,85,91,4,207,3,CHIANG Nien-Hsin,*116,4,*121,116,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,MEX,105,26.10.1997,56.98,48,86,86,80,84,5,191,5,GOMEZ VALDIVIA Janeth,96,5,105,101,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,ARG,104,04.06.1998,57.74,49,85,85,78,82,7,189,6,NIEVAS Sasha Belen Beatriz,100,6,*107,104,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,ESP,103,10.01.1998,57.22,50,85,85,80,83,6,188,7,SANCHEZ FERRER Alba,101,7,*105,103,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,KOR,100,04.02.1997,57.70,51,83,* 86,80,83,9,183,9,KIM Sohee,100,8,*105,*105,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,USA,102,04.01.1997,57.42,52,80,* 82,78,80,10,182,8,MYERS Madeleine Isabel,100,9,*104,102,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,CAN,96,08.03.1998,57.96,53,84,84,78,82,8,180,12,DARSIGNY Tali,93,10,*100,96,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,POL,97,26.10.1996,57.66,54,76,* 79,76,* 79,14,173,10,ROK Agata Magdalena,95,11,*100,97,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,TUR,96,08.05.2000,56.52,55,76,* 79,73,76,11,172,11,LEVENT Nuray,90,12,96,94,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,JPN,93,08.01.1996,57.80,56,76,* 79,76,* 79,15,169,14,SODA Manae,93,13,* 95,* 95,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,USA,94,21.02.1995,57.40,57,74,* 77,* 74,74,17,168,13,STOCKEL Natalie Hope,91,14,* 96,94,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,CAN,93,06.12.1995,57.90,58,75,* 77,72,75,16,168,15,LAMARCHE-MC CLURE Caroline,90,15,* 96,93,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,UKR,91,02.08.1999,57.12,59,76,76,72,74,12,167,16,TYMOSHCHUK Mariia,85,16,91,89,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,JPN,91,17.05.1996,57.22,60,76,76,70,73,13,167,17,ARAKAKI Manae,88,17,* 94,91,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,W,KOR,83,26.09.1995,56.08,61,70,* 72,65,70,18,153,18,CHO Seula,83,18,* 86,* 86,58,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,PRK,156,14.03.1997,61.78,62,124,124,120,*124,1,280,1,PAK Jong Ju,153,1,*160,156,62,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,UZB,151,12.03.1999,61.82,63,124,124,118,121,2,275,2,ERGASHEV Adkhamjon,148,2,*157,151,62,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,TUR,145,24.06.1997,61.82,64,122,122,*117,117,3,267,6,AYDIN Emrah,145,3,*150,*150,62,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,COL,145,09.10.1998,61.74,65,120,*124,120,*124,4,265,5,MOSQUERA LOZANO Jose David,138,4,*150,145,62,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,IRQ,145,15.07.1995,61.66,66,119,*123,116,119,5,264,4,HAMDAYI Sajjad Abbas Yaseen,145,5,*151,*151,62,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
06.2015,M,THA,146,03.07.1997,61.80,67,115,115,106,111,8,261,3,NONDARA Pongsakorn,*140,6,146,140,62,2015 IWF JUNIOR WORLD CHAMPIONSHIPS
