date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
05.2014,W,MHL,80,17.12.1994,47.20,0,60,60,56,58,1,140,1,TIBON Lomina,74,1,80,78,48,2014 OCEANIAN CHAMPIONSHIPS
05.2014,W,PNG,75,30.03.1991,46.95,1,55,55,* 55,* 55,3,130,2,TOUA Thelma Mea,65,2,75,70,48,2014 OCEANIAN CHAMPIONSHIPS
05.2014,W,FIJ,67,01.03.1993,46.65,2,56,56,52,* 56,2,123,3,MALANI Seruwaia,63,3,* 70,67,48,2014 OCEANIAN CHAMPIONSHIPS
05.2014,W,PNG,105,23.06.1984,52.80,3,80,80,70,75,1,185,1,TOUA Loa Dika,100,1,*110,105,53,2014 OCEANIAN CHAMPIONSHIPS
05.2014,W,NZL,95,08.12.1984,52.30,4,78,* 80,75,78,2,173,2,HALE Phillipa,* 95,2,* 98,95,53,2014 OCEANIAN CHAMPIONSHIPS
05.2014,W,AUS,90,03.11.1986,51.75,5,70,70,64,67,3,160,3,NAPPER Tegan Joy,84,3,90,87,53,2014 OCEANIAN CHAMPIONSHIPS
05.2014,W,FIJ,72,18.02.1998,52.25,6,60,60,53,57,4,132,4,SAGONE Ulina Tinaiadivila,67,4,* 76,72,53,2014 OCEANIAN CHAMPIONSHIPS
05.2014,M,FIJ,122,25.03.1990,55.60,7,103,103,95,100,1,225,1,TULO Manueli,115,1,*128,122,56,2014 OCEANIAN CHAMPIONSHIPS
05.2014,M,NZL,117,18.03.1990,55.50,8,91,91,* 91,* 91,2,208,2,GUINARES Lou,114,2,*120,117,56,2014 OCEANIAN CHAMPIONSHIPS
05.2014,M,PNG,110,12.09.1996,55.70,9,84,* 88,84,* 88,3,194,3,OALA Fred Karoho,*110,3,*120,110,56,2014 OCEANIAN CHAMPIONSHIPS
05.2014,M,AUS,105,29.07.1996,55.75,10,80,80,75,* 80,4,185,4,DELANEY James Joseph,95,4,105,100,56,2014 OCEANIAN CHAMPIONSHIPS
05.2014,M,KIR,96,09.02.1997,55.45,11,76,76,65,70,5,172,5,KATOATAU Ruben,85,5,96,90,56,2014 OCEANIAN CHAMPIONSHIPS
05.2014,M,FIJ,84,24.02.1999,55.70,12,67,* 75,60,67,6,151,6,SIMMONS Gabriel Sakiusa,75,6,84,80,56,2014 OCEANIAN CHAMPIONSHIPS
05.2014,M,NRU,80,18.07.1998,55.65,13,57,* 62,57,* 62,7,137,7,DEKARUBE Rayvon,70,7,80,75,56,2014 OCEANIAN CHAMPIONSHIPS
05.2014,W,SOL,103,09.06.1983,57.40,14,80,* 84,75,80,1,183,1,WINI Jenly Tegu,103,1,*110,*110,58,2014 OCEANIAN CHAMPIONSHIPS
05.2014,W,AUS,99,02.09.1987,54.40,15,77,77,71,75,3,176,2,YAMASAKI Erika Yuriko Iris,92,2,99,96,58,2014 OCEANIAN CHAMPIONSHIPS
