date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
07.2013,w,FIJ,62,18.02.1998,48.00,0,48,*52,45,48,---,110,---,SAGONE Ulina Tinaiadivila,55,1,62,59,48,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,AUS,56,24.02.1997,46.35,1,39,39,*35,35,---,95,---,PARR Robin Bridget,51,2,*58,56,48,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,PNG,55,01.01.1996,46.75,2,40,*47,40,*45,---,95,---,OVIA Gabe,50,3,*58,55,48,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,PNG,75,16.09.1999,50.00,3,55,55,45,50,---,130,---,LOHIA Igo,55,1,75,65,50,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,AUS,55,01.01.1998,51.25,4,48,*51,45,48,---,103,---,HOW Giveney,*55,1,*60,55,53,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,PNG,53,06.05.1998,48.45,5,41,41,*38,38,---,94,---,OVIA Bea,47,2,*58,53,53,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,PNG,118,12.09.1996,55.55,6,86,*90,80,86,---,204,---,OALA Fred Karoho,105,1,*123,118,56,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,AUS,96,29.07.1996,55.15,7,76,76,70,73,---,172,---,DELANEY James Joseph,90,2,96,93,56,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,NZL,93,17.04.1997,55.00,8,73,*76,70,73,---,166,---,MOSS Cameron,93,3,*99,*96,56,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,AUS,85,13.03.1997,55.05,9,70,*75,*70,70,---,155,---,ADAM Hamish Theodoros Mackenzie,80,4,*87,85,56,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,PNG,65,04.01.1999,54.55,10,52,52,35,43,---,117,---,PUKA Nou,55,5,65,60,56,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,MHL,80,25.12.1996,57.00,11,67,*70,63,67,---,147,---,ROBERT Mathlynn,80,1,*85,*85,58,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,AUS,64,16.05.1997,57.45,12,50,*53,*50,50,---,114,---,COWEN Sophie,64,2,*67,*67,58,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,AUS,56,20.03.1997,56.45,13,48,48,42,45,---,104,---,WARD Hayley Matilda,53,3,*59,56,58,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,MHL,118,10.09.1997,61.15,14,94,94,85,90,---,212,---,ENOCH Peter,*113,1,118,113,62,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,NZL,112,30.09.1997,61.00,15,90,*95,90,*95,---,202,---,MCTAGGART Cameron,107,2,*118,112,62,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,AUS,110,29.06.1996,61.60,16,78,78,70,74,---,188,---,NORMAN James Sahutta,101,3,110,106,62,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,TGA,85,04.10.1998,61.45,17,75,75,65,70,---,160,---,MANZO Chirk Douglas Carmine,85,4,*90,*90,62,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,NZL,86,01.01.1996,61.70,18,70,*74,*70,70,---,156,---,TAYLOR Logan,*86,5,*91,86,62,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,PNG,87,10.03.1996,60.60,19,65,65,*60,60,---,152,---,KEVAU Isi Scophil,70,6,87,80,62,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,ASA,68,01.01.2001,60.85,20,55,55,45,50,---,123,---,FAAGU Anahken Willie,65,7,*70,68,62,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,AUS,90,07.05.1997,62.60,21,72,72,69,*72,---,162,---,GOODMAN Rachel Anne,88,1,90,*90,63,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,NZL,98,29.05.1997,65.35,22,80,*83,76,80,---,178,---,MILNE Micah,98,1,*102,*102,69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,AUS,95,01.01.1998,65.85,23,76,76,68,72,---,171,---,ALLIE Codi,87,2,95,92,69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,AUS,90,29.03.1998,64.10,24,75,75,70,*75,---,165,---,REICHLER Samuel Jake,80,3,90,85,69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,ASA,85,10.10.1996,67.75,25,75,*80,70,75,---,160,---,FANOLUA Pita Junior,85,4,*95,*95,69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,NIU,107,24.07.1995,76.25,26,78,78,70,75,---,185,---,FELETI Jack Junior Hanisi Poitoa,95,1,107,103,77,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,NZL,100,27.02.1997,74.40,27,76,*78,73,76,---,176,---,POWER Curran Gwynn,95,2,100,97,77,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,TGA,90,07.10.1996,75.10,28,65,*70,65,*70,---,155,---,LAIAFI Lolohea Lisala Fakanaanaa KP,85,3,*95,90,77,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,AUS,124,09.03.1996,82.20,29,100,100,92,97,---,224,---,WAGNER Shane,113,1,124,118,85,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,AUS,110,23.01.1998,83.35,30,90,90,80,85,---,200,---,SHADBOLT Blake James,100,2,110,105,85,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,FSM,85,24.11.1996,83.45,31,65,65,55,60,---,150,---,LIBYAN Chase Taylor,75,3,*90,85,85,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,NZL,80,25.11.1996,85.25,32,70,---,70,---,---,150,---,JOLLY Ryan Alexander,80,1,---,---,94,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,PNG,82,20.02.1996,73.55,33,70,70,65,*70,---,152,---,HARRY Lorraine Henao,82,1,*87,*87,p69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,AUS,86,03.04.1996,96.90,34,64,64,57,61,---,150,---,PAGE Courtney,78,2,86,80,p69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,TGA,84,05.02.1997,104.45,35,66,66,60,64,---,150,---,FATE Suliana Nightingale,78,3,84,*84,p69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,ASA,55,01.01.1997,115.00,36,50,50,40,45,---,105,---,FUIMAONO Temple,50,4,*60,55,p69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,NIU,58,15.12.1997,92.95,37,40,*45,35,40,---,98,---,TAUASI Vitolia Rose Chaynal,47,5,58,52,p69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,ASA,50,01.01.1997,81.70,38,45,45,*40,40,---,95,---,MAILO Floire,50,6,*55,*55,p69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,w,NIU,52,07.03.2000,85.50,39,38,*41,35,38,---,90,---,TANO Motoria Vicmoria Celina Jacy,45,7,52,48,p69,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,SAM,161,23.03.1995,108.70,40,120,120,*120,*120,---,281,---,TASI TAALA Koale Junior,156,1,*170,161,p94,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,NZL,115,01.01.1996,109.00,41,92,92,85,89,---,207,---,LANGI William,110,2,*120,115,p94,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,AUS,105,01.01.1996,98.95,42,93,93,85,90,---,198,---,LILLI Matthew,100,3,*108,105,p94,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,NZL,103,09.04.1997,141.30,43,80,*85,75,80,---,183,---,EARLE Devon,95,4,103,*100,p94,OCEANIA YOUTH CHAMPIONSHIPS
07.2013,m,NIU,95,01.01.1997,104.60,44,80,80,70,75,---,175,---,MALEKITAMA Rico,*95,5,*102,95,p94,OCEANIA YOUTH CHAMPIONSHIPS
