date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
07.2015,w,PNG,67,27.09.1996,46.65,0,50,*53,45,50,1,117,1,OVIA Gillian,60,1,67,65,48,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,NRU,51,07.07.2000,46.37,1,40,40,35,*40,2,91,2,UEPA Bernada,45,2,*53,51,48,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,NZL,70,05.09.1995,52.55,2,59,59,56,*59,1,129,2,MOSS Charlotte Louise,70,1,*76,*74,53,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,PNG,70,25.02.1999,52.73,3,58,58,*52,52,2,128,3,TOUA Konio,65,2,70,*70,53,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,NZL,64,10.04.1999,50.52,4,52,52,47,50,3,116,4,LAWGUN Paige Marion Ng,58,3,64,62,53,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,PNG,60,05.12.1998,51.49,5,45,*50,45,*50,5,105,5,ROY Roselyn,56,4,*64,60,53,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,KIR,57,15.06.1998,50.24,6,47,*50,47,*50,4,104,6,LAKOBO Toonga,55,5,*60,57,53,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,FIJ,75,18.02.1998,52.60,7,---,*60,*60,*60,---,0,1,SAGONE Ulina Tinaiadivila,70,---,*78,75,53,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,FIJ,121,12.03.1997,55.81,8,92,*96,85,92,1,213,1,QAQA Poama,110,1,121,115,56,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,NRU,100,05.07.2000,55.24,9,75,75,70,*75,3,175,2,DOGUAPE Larko,95,2,100,98,56,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,SOL,90,03.03.1998,54.90,10,76,76,70,73,2,166,4,BIOLO David Nickson,90,3,*95,*95,56,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,PNG,90,03.03.1996,54.78,11,70,*75,65,70,4,160,3,EGI Momoru,85,4,*95,90,56,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,KIR,90,11.04.1999,55.68,12,60,*70,60,*70,6,150,5,KUAABA Tibwere,80,5,90,85,56,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,TUV,77,18.09.2000,52.37,13,65,*70,65,*70,5,142,6,RAOBU Manuila,77,6,*80,*80,56,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,MHL,97,25.12.1996,57.64,14,75,75,72,*75,1,172,1,ROBERT Mathlynn,95,1,97,*97,58,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,NZL,73,22.06.1997,56.57,15,58,*62,54,58,2,131,2,BIELBY Amy,68,2,73,71,58,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,PNG,65,06.07.1996,55.82,16,57,*60,55,57,3,122,4,MEA Nao Mabel,*63,3,*70,65,58,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,PNG,63,07.08.1996,57.26,17,57,57,52,*57,4,120,5,BARU Geua Naime Mea,63,4,*67,*67,58,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,NZL,65,14.11.1997,55.47,18,53,53,50,*53,5,118,3,HAWKEN Jade,60,5,65,*65,58,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,KIR,60,31.05.2000,57.02,19,48,*51,45,48,6,108,6,BEEBE Rolin,60,6,*63,*63,58,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,NRU,50,03.03.1998,56.45,20,40,*43,35,40,7,90,7,BATSIUA Atniza Eidabug,50,7,*55,*55,58,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,PNG,110,10.03.1996,61.07,21,85,85,76,80,1,195,1,KEVAU Isi Scophil,105,1,110,108,62,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,TUV,106,26.12.1997,61.74,22,75,*80,75,*80,3,181,2,LAPUA Munua Tuau,*100,2,106,101,62,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,KIR,95,10.01.1999,59.77,23,80,*85,75,80,2,175,3,BETERO Takirua,*95,3,*101,95,62,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,PNG,85,06.03.1997,61.75,24,70,70,*65,65,4,155,4,MAVARA Rarua Tolana,85,4,*90,*90,62,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,m,NRU,70,16.12.1999,60.01,25,65,65,55,60,5,135,5,DETUDAMO Uea,65,5,*75,70,62,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,AUS,98,27.07.1997,62.73,26,83,83,*83,*83,1,181,1,ELLIOTT Kiana Rose,93,1,*102,98,63,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,FIJ,92,03.10.1996,62.53,27,78,*81,73,78,2,170,3,TIMI Julia Ana,*92,2,*100,92,63,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,FIJ,95,18.09.1999,62.90,28,75,*81,*75,75,3,170,2,CIKAMATANA Eileen Floanna Maria,95,3,*104,*102,63,OCEANIA JUNIOR CHAMPIONSHIPS
07.2015,w,NZL,78,13.05.1998,61.00,29,62,62,56,59,4,140,4,ELKINGTON Kaeley Che,75,4,*83,78,63,OCEANIA JUNIOR CHAMPIONSHIPS
