date,gender,nation,jerk,born,bweight,pid,snatch,snatch3,snatch1,snatch2,rank_s,total,rank_cj,name,jerk1,rank,jerk3,jerk2,category,event
11.2009,W,CHN,115,11.10.1985,47.97,0,93,* 95,90,93,1,208,3,WANG Mingjuan,110,1,---,115,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,TUR,117,03.03.1988,47.82,1,89,* 93,89,* 92,3,206,1,OZKAN KONAK Sibel,110,2,117,115,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,TUR,115,29.10.1983,47.44,2,90,* 93,* 90,90,2,205,2,TAYLAN Nurcan,110,3,115,*114,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,TPE,112,04.01.1982,46.36,3,84,* 86,80,84,6,196,4,CHEN Wei-Ling,108,4,*115,112,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,THA,106,17.01.1984,47.51,4,85,* 87,82,85,4,191,5,LAOSIRIKUL Pensiri,106,5,*110,*110,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,KOR,103,07.12.1986,47.68,5,85,* 89,80,85,5,188,6,IM Jyoung Hwa,*103,6,*111,103,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,POL,100,19.02.1988,47.64,6,82,82,79,* 81,7,182,8,KARPINSKA Marzena,95,7,100,98,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,MEX,100,08.02.1985,47.80,7,82,82,78,* 82,8,182,9,VALENCIA HERNANDEZ Carolina,97,8,*103,100,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,THA,100,13.01.1989,46.89,8,75,* 80,* 75,75,9,175,7,KHAMSRI Panida,* 95,9,100,95,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,JPN,93,16.07.1992,47.77,9,71,* 73,68,71,11,164,10,YAGI Kanae,90,10,* 95,93,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,USA,88,30.03.1978,47.91,10,72,72,68,70,10,160,11,REXROAD Kelly Elizabeth,83,11,88,86,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,FRA,85,12.01.1988,47.96,11,66,* 69,66,* 69,12,151,12,MICHEL Anais,* 85,12,* 88,85,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,UZB,75,30.05.1993,44.84,12,59,59,54,57,13,134,13,SISOEVA Marina,70,13,* 77,75,48,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,KAZ,129,25.07.1993,52.99,13,90,90,* 87,87,5,219,1,CHINSHANLO Zulfiya,120,1,129,125,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,CHN,123,11.01.1991,52.51,14,95,95,* 93,* 93,1,218,2,CHEN Xiaoting,118,2,*127,123,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,KOR,116,04.08.1986,52.64,15,93,* 96,93,* 95,2,209,3,YOON Jin Hee,113,3,*119,116,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,DOM,111,27.03.1986,52.63,16,91,* 92,88,91,4,202,6,CONTRERAS Yuderqui Maridalia,106,4,*114,111,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,KAZ,110,21.08.1985,52.99,17,92,92,85,* 90,3,202,8,CHEREMSHANOVA Svetlana,*110,5,*115,110,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,TUR,115,01.01.1982,52.79,18,83,* 86,* 83,83,10,198,5,DASDELEN Aylin,115,6,*119,*118,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,TUR,110,15.07.1984,52.84,19,86,86,80,83,6,196,7,BILGIN Emine,103,7,110,107,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,COL,109,28.03.1983,52.75,20,85,* 87,82,85,8,194,9,VILLAR BARBOZA Rusmeris,105,8,*112,109,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,HKG,105,24.06.1983,52.63,21,85,* 90,85,* 90,7,190,11,YU Weili,105,9,*110,*110,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,POL,106,17.11.1988,52.87,22,83,* 86,* 83,83,11,189,10,LOCHOWSKA Joanna,103,10,106,*106,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,BLR,102,15.01.1990,52.68,23,80,* 84,* 80,80,13,182,12,LIAKHAVETS Valiantsina,98,11,*106,102,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,CAN,98,11.05.1986,52.83,24,84,* 86,80,84,9,182,13,DOZOIS-PREVOST Marilou,98,12,*104,*102,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,JPN,94,08.02.1990,52.76,25,81,* 84,78,81,12,175,15,GUSHIKEN Misaki,94,13,* 98,* 98,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,RUS,95,16.10.1979,52.93,26,78,78,73,* 78,14,173,14,MAVLYUTOVA Regina,* 95,14,*100,95,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,SWE,90,04.11.1978,52.99,27,70,* 72,67,70,17,160,16,BERNTSSON Lena Carina,86,15,90,* 90,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
11.2009,W,USA,87,06.11.1983,52.87,28,72,* 74,72,* 74,16,159,17,DAVIS Sarah E.,87,16,* 90,* 90,53,77th MEN's and 20th WOMEN's WORLD CHAMPIONSHIPS
